frame_key,video_id,timestamp,num_objects_detected,num_interactions,interacting_objects,verbs,target_object,target_verb,target_pair
146_16150,146,538.333,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
146_16176,146,539.2,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
146_16346,146,544.866,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
146_16484,146,549.466,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
146_16667,146,555.566,5,1,['oscilloscope_probe_tip'],['take'],oscilloscope_probe_tip,take,take__oscilloscope_probe_tip
146_17234,146,574.466,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
146_17272,146,575.733,2,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
146_17514,146,583.8,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
146_17547,146,584.9,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
146_17865,146,595.5,8,1,['oscilloscope_probe_tip'],['release'],oscilloscope_probe_tip,release,release__oscilloscope_probe_tip
146_17935,146,597.833,2,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
146_17963,146,598.766,1,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
146_18107,146,603.566,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
146_18218,146,607.266,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
146_18427,146,614.233,15,1,['oscilloscope_probe_tip'],['take'],oscilloscope_probe_tip,take,take__oscilloscope_probe_tip
146_18542,146,618.066,6,1,['oscilloscope_probe_tip'],['first_contact'],oscilloscope_probe_tip,first_contact,first_contact__oscilloscope_probe_tip
146_18727,146,624.233,5,1,['oscilloscope_probe_tip'],['release'],oscilloscope_probe_tip,release,release__oscilloscope_probe_tip
146_18874,146,629.133,1,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
146_18908,146,630.266,2,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
146_19167,146,638.9,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
146_19395,146,646.5,3,1,['socket_1'],['first_contact'],socket_1,first_contact,first_contact__socket_1
146_19438,146,647.933,3,1,['socket_1'],['decontact'],socket_1,decontact,decontact__socket_1
146_19465,146,648.833,3,1,['power_supply'],['first_contact'],power_supply,first_contact,first_contact__power_supply
146_19559,146,651.966,3,1,['power_supply'],['decontact'],power_supply,decontact,decontact__power_supply
146_19670,146,655.666,5,1,['oscilloscope_ground_clip'],['take'],oscilloscope_ground_clip,take,take__oscilloscope_ground_clip
146_19705,146,656.833,5,1,['oscilloscope_ground_clip'],['release'],oscilloscope_ground_clip,release,release__oscilloscope_ground_clip
146_19727,146,657.566,9,1,['oscilloscope_probe_tip'],['take'],oscilloscope_probe_tip,take,take__oscilloscope_probe_tip
146_19809,146,660.3,5,1,['oscilloscope_probe_tip'],['release'],oscilloscope_probe_tip,release,release__oscilloscope_probe_tip
146_19837,146,661.233,4,1,['power_supply_cables'],['take'],power_supply_cables,take,take__power_supply_cables
146_19882,146,662.733,6,1,['power_supply_cables'],['release'],power_supply_cables,release,release__power_supply_cables
146_19980,146,666.0,8,1,['power_supply_cables'],['release'],power_supply_cables,release,release__power_supply_cables
146_19982,146,666.066,8,1,['power_supply_cables'],['release'],power_supply_cables,release,release__power_supply_cables
146_20066,146,668.866,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
146_20166,146,672.2,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
146_20258,146,675.266,4,1,['socket_2'],['first_contact'],socket_2,first_contact,first_contact__socket_2
146_20270,146,675.666,4,1,['socket_2'],['decontact'],socket_2,decontact,decontact__socket_2
146_20428,146,680.933,3,1,['screwdriver'],['take'],screwdriver,take,take__screwdriver
146_20948,146,698.266,3,1,['screwdriver'],['take'],screwdriver,take,take__screwdriver
146_21081,146,702.7,3,1,['socket_3'],['first_contact'],socket_3,first_contact,first_contact__socket_3
146_21093,146,703.1,3,1,['socket_3'],['decontact'],socket_3,decontact,decontact__socket_3
146_21149,146,704.966,3,1,['socket_3'],['first_contact'],socket_3,first_contact,first_contact__socket_3
146_21173,146,705.766,3,1,['socket_3'],['decontact'],socket_3,decontact,decontact__socket_3
146_21284,146,709.466,5,1,['welder_station'],['first_contact'],welder_station,first_contact,first_contact__welder_station
146_21686,146,722.866,6,1,['welder_station'],['decontact'],welder_station,decontact,decontact__welder_station
146_22102,146,736.733,10,1,['welder_probe_tip'],['take'],welder_probe_tip,take,take__welder_probe_tip
146_22779,146,759.3,3,1,['pliers'],['release'],pliers,release,release__pliers
146_22893,146,763.1,10,1,['welder_probe_tip'],['release'],welder_probe_tip,release,release__welder_probe_tip
146_23333,146,777.766,10,1,['welder_probe_tip'],['take'],welder_probe_tip,take,take__welder_probe_tip
146_24065,146,802.166,10,1,['welder_probe_tip'],['release'],welder_probe_tip,release,release__welder_probe_tip
146_24087,146,802.9,8,1,['low_voltage_board'],['first_contact'],low_voltage_board,first_contact,first_contact__low_voltage_board
146_24226,146,807.533,5,1,['pliers'],['release'],pliers,release,release__pliers
146_24383,146,812.766,6,1,['welder_station'],['first_contact'],welder_station,first_contact,first_contact__welder_station
146_24629,146,820.966,4,1,['socket_3'],['first_contact'],socket_3,first_contact,first_contact__socket_3
146_24661,146,822.033,4,1,['socket_3'],['decontact'],socket_3,decontact,decontact__socket_3
146_24667,146,822.233,5,1,['welder_station'],['first_contact'],welder_station,first_contact,first_contact__welder_station
146_24688,146,822.933,5,1,['welder_station'],['decontact'],welder_station,decontact,decontact__welder_station
146_24923,146,830.766,7,1,['low_voltage_board_screen'],['release'],low_voltage_board_screen,release,release__low_voltage_board_screen
146_24953,146,831.766,9,1,['low_voltage_board_screen'],['take'],low_voltage_board_screen,take,take__low_voltage_board_screen
146_24990,146,833.0,4,1,['low_voltage_board'],['first_contact'],low_voltage_board,first_contact,first_contact__low_voltage_board
146_25365,146,845.5,2,1,['low_voltage_board'],['release'],low_voltage_board,release,release__low_voltage_board
146_25380,146,846.0,3,1,['low_voltage_board_screen'],['take'],low_voltage_board_screen,take,take__low_voltage_board_screen
146_25754,146,858.466,9,1,['low_voltage_board'],['take'],low_voltage_board,take,take__low_voltage_board
146_25761,146,858.7,6,1,['low_voltage_board_screen'],['release'],low_voltage_board_screen,release,release__low_voltage_board_screen
146_26680,146,889.333,3,1,['low_voltage_board'],['decontact'],low_voltage_board,decontact,decontact__low_voltage_board
146_28046,146,934.866,5,1,['low_voltage_board'],['release'],low_voltage_board,release,release__low_voltage_board
146_28240,146,941.333,4,1,['low_voltage_board'],['first_contact'],low_voltage_board,first_contact,first_contact__low_voltage_board
146_28283,146,942.766,3,1,['low_voltage_board'],['decontact'],low_voltage_board,decontact,decontact__low_voltage_board
146_29158,146,971.933,7,1,['screwdriver'],['release'],screwdriver,release,release__screwdriver
146_29334,146,977.8,8,1,['low_voltage_board'],['decontact'],low_voltage_board,decontact,decontact__low_voltage_board
146_29376,146,979.2,5,1,['low_voltage_board'],['first_contact'],low_voltage_board,first_contact,first_contact__low_voltage_board
146_29400,146,980.0,2,1,['low_voltage_board'],['decontact'],low_voltage_board,decontact,decontact__low_voltage_board
146_29933,146,997.766,3,1,['low_voltage_board'],['first_contact'],low_voltage_board,first_contact,first_contact__low_voltage_board
146_30587,146,1019.566,5,1,['screwdriver'],['release'],screwdriver,release,release__screwdriver
146_30595,146,1019.833,9,1,['low_voltage_board'],['take'],low_voltage_board,take,take__low_voltage_board
146_31601,146,1053.366,3,1,['socket_1'],['first_contact'],socket_1,first_contact,first_contact__socket_1
146_31612,146,1053.733,3,1,['socket_1'],['decontact'],socket_1,decontact,decontact__socket_1
146_31822,146,1060.733,5,1,['power_supply'],['first_contact'],power_supply,first_contact,first_contact__power_supply
146_32264,146,1075.466,5,1,['power_supply'],['decontact'],power_supply,decontact,decontact__power_supply
146_32454,146,1081.8,7,1,['low_voltage_board'],['first_contact'],low_voltage_board,first_contact,first_contact__low_voltage_board
146_32779,146,1092.633,5,1,['low_voltage_board'],['decontact'],low_voltage_board,decontact,decontact__low_voltage_board
146_32822,146,1094.066,8,1,['power_supply_cables'],['first_contact'],power_supply_cables,first_contact,first_contact__power_supply_cables
146_32859,146,1095.3,7,1,['power_supply_cables'],['decontact'],power_supply_cables,decontact,decontact__power_supply_cables
146_32870,146,1095.666,7,1,['power_supply_cables'],['first_contact'],power_supply_cables,first_contact,first_contact__power_supply_cables
146_32885,146,1096.166,6,1,['power_supply_cables'],['decontact'],power_supply_cables,decontact,decontact__power_supply_cables
146_32896,146,1096.533,6,1,['low_voltage_board'],['first_contact'],low_voltage_board,first_contact,first_contact__low_voltage_board
146_33045,146,1101.5,6,1,['low_voltage_board'],['decontact'],low_voltage_board,decontact,decontact__low_voltage_board
146_33157,146,1105.233,3,1,['socket_2'],['first_contact'],socket_2,first_contact,first_contact__socket_2
146_33170,146,1105.666,3,1,['socket_2'],['decontact'],socket_2,decontact,decontact__socket_2
146_33492,146,1116.4,4,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
146_33559,146,1118.633,4,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
146_33896,146,1129.866,7,1,['oscilloscope_ground_clip'],['release'],oscilloscope_ground_clip,release,release__oscilloscope_ground_clip
146_34246,146,1141.533,7,1,['power_supply_cables'],['first_contact'],power_supply_cables,first_contact,first_contact__power_supply_cables
146_34276,146,1142.533,7,1,['oscilloscope_ground_clip'],['first_contact'],oscilloscope_ground_clip,first_contact,first_contact__oscilloscope_ground_clip
146_34356,146,1145.2,4,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
146_34385,146,1146.166,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
146_34728,146,1157.6,2,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
146_35317,146,1177.233,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
146_35345,146,1178.166,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
146_35570,146,1185.666,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
146_35624,146,1187.466,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
146_35971,146,1199.033,6,1,['oscilloscope_probe_tip'],['release'],oscilloscope_probe_tip,release,release__oscilloscope_probe_tip
146_36035,146,1201.166,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
146_36056,146,1201.866,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
146_36249,146,1208.3,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
146_36298,146,1209.933,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
146_36803,146,1226.766,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
146_36826,146,1227.533,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
146_37134,146,1237.8,2,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
146_37152,146,1238.4,2,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
146_37488,146,1249.6,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
146_37515,146,1250.5,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
146_37734,146,1257.8,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
146_37764,146,1258.8,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
146_37931,146,1264.366,7,1,['oscilloscope_probe_tip'],['take'],oscilloscope_probe_tip,take,take__oscilloscope_probe_tip
146_38126,146,1270.866,7,1,['oscilloscope_probe_tip'],['release'],oscilloscope_probe_tip,release,release__oscilloscope_probe_tip
146_38177,146,1272.566,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
146_38204,146,1273.466,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
146_38439,146,1281.3,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
146_38462,146,1282.066,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
146_38700,146,1290.0,3,1,['socket_1'],['first_contact'],socket_1,first_contact,first_contact__socket_1
146_38708,146,1290.266,4,1,['socket_1'],['decontact'],socket_1,decontact,decontact__socket_1
146_38732,146,1291.066,3,1,['power_supply'],['first_contact'],power_supply,first_contact,first_contact__power_supply
146_38794,146,1293.133,3,1,['power_supply'],['decontact'],power_supply,decontact,decontact__power_supply
146_38940,146,1298.0,8,1,['oscilloscope_ground_clip'],['take'],oscilloscope_ground_clip,take,take__oscilloscope_ground_clip
146_39093,146,1303.1,5,1,['oscilloscope_probe_tip'],['release'],oscilloscope_probe_tip,release,release__oscilloscope_probe_tip
146_39118,146,1303.933,9,1,['power_supply_cables'],['take'],power_supply_cables,take,take__power_supply_cables
146_39161,146,1305.366,10,1,['power_supply_cables'],['release'],power_supply_cables,release,release__power_supply_cables
146_39196,146,1306.533,9,1,['power_supply_cables'],['take'],power_supply_cables,take,take__power_supply_cables
146_39257,146,1308.566,8,1,['power_supply_cables'],['release'],power_supply_cables,release,release__power_supply_cables
146_39354,146,1311.8,4,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
146_39415,146,1313.833,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
146_39502,146,1316.733,3,1,['socket_2'],['first_contact'],socket_2,first_contact,first_contact__socket_2
146_39510,146,1317.0,3,1,['socket_2'],['decontact'],socket_2,decontact,decontact__socket_2
146_39634,146,1321.133,5,1,['screwdriver'],['take'],screwdriver,take,take__screwdriver
146_39843,146,1328.1,3,1,['low_voltage_board'],['decontact'],low_voltage_board,decontact,decontact__low_voltage_board
146_40242,146,1341.4,5,1,['low_voltage_board'],['decontact'],low_voltage_board,decontact,decontact__low_voltage_board
146_40863,146,1362.1,6,1,['register'],['first_contact'],register,first_contact,first_contact__register
146_41856,146,1395.2,4,1,['left_green_button'],['first_contact'],left_green_button,first_contact,first_contact__left_green_button
146_41866,146,1395.533,4,1,['left_green_button'],['decontact'],left_green_button,decontact,decontact__left_green_button
146_41900,146,1396.666,4,1,['left_red_button'],['first_contact'],left_red_button,first_contact,first_contact__left_red_button
146_41929,146,1397.633,4,1,['left_red_button'],['decontact'],left_red_button,decontact,decontact__left_red_button
146_41953,146,1398.433,4,1,['right_red_button'],['first_contact'],right_red_button,first_contact,first_contact__right_red_button
146_41980,146,1399.333,4,1,['right_red_button'],['decontact'],right_red_button,decontact,decontact__right_red_button
148_874,148,29.133,4,1,['left_green_button'],['first_contact'],left_green_button,first_contact,first_contact__left_green_button
148_886,148,29.533,4,1,['left_green_button'],['decontact'],left_green_button,decontact,decontact__left_green_button
148_921,148,30.7,4,1,['right_green_button'],['first_contact'],right_green_button,first_contact,first_contact__right_green_button
148_935,148,31.166,4,1,['right_green_button'],['decontact'],right_green_button,decontact,decontact__right_green_button
148_1346,148,44.866,8,1,['high_voltage_board'],['take'],high_voltage_board,take,take__high_voltage_board
148_1432,148,47.733,3,1,['high_voltage_board'],['release'],high_voltage_board,release,release__high_voltage_board
148_1658,148,55.266,6,1,['electric_screwdriver_battery'],['take'],electric_screwdriver_battery,take,take__electric_screwdriver_battery
148_2107,148,70.233,3,1,['high_voltage_board'],['take'],high_voltage_board,take,take__high_voltage_board
148_2113,148,70.433,3,1,['high_voltage_board'],['first_contact'],high_voltage_board,first_contact,first_contact__high_voltage_board
148_2177,148,72.566,3,1,['high_voltage_board'],['first_contact'],high_voltage_board,first_contact,first_contact__high_voltage_board
148_2474,148,82.466,5,1,['high_voltage_board'],['decontact'],high_voltage_board,decontact,decontact__high_voltage_board
148_2501,148,83.366,6,1,['electric_screwdriver'],['first_contact'],electric_screwdriver,first_contact,first_contact__electric_screwdriver
148_2884,148,96.133,3,1,['socket_1'],['first_contact'],socket_1,first_contact,first_contact__socket_1
148_2893,148,96.433,3,1,['socket_1'],['decontact'],socket_1,decontact,decontact__socket_1
148_3002,148,100.066,3,1,['power_supply'],['first_contact'],power_supply,first_contact,first_contact__power_supply
148_3394,148,113.133,3,1,['power_supply'],['decontact'],power_supply,decontact,decontact__power_supply
148_3436,148,114.533,3,1,['power_supply'],['first_contact'],power_supply,first_contact,first_contact__power_supply
148_3469,148,115.633,3,1,['power_supply'],['decontact'],power_supply,decontact,decontact__power_supply
148_4115,148,137.166,4,1,['socket_1'],['first_contact'],socket_1,first_contact,first_contact__socket_1
148_4130,148,137.666,4,1,['socket_1'],['decontact'],socket_1,decontact,decontact__socket_1
148_4288,148,142.933,3,1,['power_supply'],['first_contact'],power_supply,first_contact,first_contact__power_supply
148_4370,148,145.666,3,1,['power_supply'],['decontact'],power_supply,decontact,decontact__power_supply
148_4465,148,148.833,4,1,['power_supply_cables'],['take'],power_supply_cables,take,take__power_supply_cables
148_4566,148,152.2,5,1,['power_supply_cables'],['release'],power_supply_cables,release,release__power_supply_cables
148_4627,148,154.233,7,1,['electric_screwdriver'],['take'],electric_screwdriver,take,take__electric_screwdriver
148_4664,148,155.466,6,1,['electric_screwdriver'],['first_contact'],electric_screwdriver,first_contact,first_contact__electric_screwdriver
148_4964,148,165.466,5,1,['high_voltage_board'],['decontact'],high_voltage_board,decontact,decontact__high_voltage_board
148_5097,148,169.9,4,1,['welder_station'],['first_contact'],welder_station,first_contact,first_contact__welder_station
148_5113,148,170.433,4,1,['welder_station'],['decontact'],welder_station,decontact,decontact__welder_station
148_5129,148,170.966,4,1,['welder_base'],['take'],welder_base,take,take__welder_base
148_5162,148,172.066,4,1,['welder_base'],['release'],welder_base,release,release__welder_base
148_5188,148,172.933,4,1,['socket_3'],['first_contact'],socket_3,first_contact,first_contact__socket_3
148_5196,148,173.2,4,1,['socket_3'],['decontact'],socket_3,decontact,decontact__socket_3
148_5340,148,178.0,6,1,['welder_station'],['first_contact'],welder_station,first_contact,first_contact__welder_station
148_5604,148,186.8,6,1,['welder_station'],['decontact'],welder_station,decontact,decontact__welder_station
148_7227,148,240.9,4,1,['pliers'],['release'],pliers,release,release__pliers
148_7319,148,243.966,10,1,['welder_probe_tip'],['release'],welder_probe_tip,release,release__welder_probe_tip
148_7972,148,265.733,5,1,['welder_probe_tip'],['take'],welder_probe_tip,take,take__welder_probe_tip
148_8840,148,294.666,10,1,['welder_probe_tip'],['release'],welder_probe_tip,release,release__welder_probe_tip
148_8967,148,298.9,4,1,['pliers'],['release'],pliers,release,release__pliers
148_9165,148,305.5,6,1,['welder_station'],['first_contact'],welder_station,first_contact,first_contact__welder_station
148_9296,148,309.866,5,1,['welder_station'],['decontact'],welder_station,decontact,decontact__welder_station
148_9349,148,311.633,4,1,['socket_3'],['first_contact'],socket_3,first_contact,first_contact__socket_3
148_9364,148,312.133,4,1,['socket_3'],['decontact'],socket_3,decontact,decontact__socket_3
148_9565,148,318.833,7,1,['high_voltage_board'],['take'],high_voltage_board,take,take__high_voltage_board
148_9959,148,331.966,7,1,['electric_screwdriver'],['take'],electric_screwdriver,take,take__electric_screwdriver
148_10001,148,333.366,5,1,['electric_screwdriver'],['first_contact'],electric_screwdriver,first_contact,first_contact__electric_screwdriver
148_10203,148,340.1,5,1,['high_voltage_board'],['decontact'],high_voltage_board,decontact,decontact__high_voltage_board
148_10372,148,345.733,4,1,['socket_1'],['first_contact'],socket_1,first_contact,first_contact__socket_1
148_10384,148,346.133,4,1,['socket_1'],['decontact'],socket_1,decontact,decontact__socket_1
148_10535,148,351.166,3,1,['power_supply'],['first_contact'],power_supply,first_contact,first_contact__power_supply
148_10919,148,363.966,3,1,['power_supply'],['decontact'],power_supply,decontact,decontact__power_supply
148_11128,148,370.933,5,1,['power_supply_cables'],['release'],power_supply_cables,release,release__power_supply_cables
148_11496,148,383.2,4,1,['socket_2'],['first_contact'],socket_2,first_contact,first_contact__socket_2
148_11504,148,383.466,4,1,['socket_2'],['decontact'],socket_2,decontact,decontact__socket_2
148_11681,148,389.366,4,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
148_11739,148,391.3,5,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
148_12129,148,404.3,5,1,['power_supply_cables'],['decontact'],power_supply_cables,decontact,decontact__power_supply_cables
148_12140,148,404.666,5,1,['oscilloscope_probe_tip'],['take'],oscilloscope_probe_tip,take,take__oscilloscope_probe_tip
148_12320,148,410.666,7,1,['power_supply_cables'],['decontact'],power_supply_cables,decontact,decontact__power_supply_cables
148_12498,148,416.6,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
148_12529,148,417.633,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
148_12812,148,427.066,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
148_13225,148,440.833,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
148_13254,148,441.8,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
148_13443,148,448.1,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
148_13465,148,448.833,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
148_13765,148,458.833,7,1,['oscilloscope_probe_tip'],['release'],oscilloscope_probe_tip,release,release__oscilloscope_probe_tip
148_13812,148,460.4,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
148_13834,148,461.133,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
148_14028,148,467.6,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
148_14043,148,468.1,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
148_14299,148,476.633,5,1,['oscilloscope_probe_tip'],['release'],oscilloscope_probe_tip,release,release__oscilloscope_probe_tip
148_14351,148,478.366,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
148_14373,148,479.1,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
148_14575,148,485.833,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
148_14591,148,486.366,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
148_15047,148,501.566,4,1,['oscilloscope_probe_tip'],['release'],oscilloscope_probe_tip,release,release__oscilloscope_probe_tip
148_15112,148,503.733,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
148_15133,148,504.433,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
148_15392,148,513.066,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
148_15406,148,513.533,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
148_15659,148,521.966,4,1,['socket_1'],['decontact'],socket_1,decontact,decontact__socket_1
148_15847,148,528.233,3,1,['power_supply'],['first_contact'],power_supply,first_contact,first_contact__power_supply
148_15898,148,529.933,3,1,['power_supply'],['decontact'],power_supply,decontact,decontact__power_supply
148_16006,148,533.533,6,1,['oscilloscope_ground_clip'],['take'],oscilloscope_ground_clip,take,take__oscilloscope_ground_clip
148_16049,148,534.966,7,1,['oscilloscope_ground_clip'],['release'],oscilloscope_ground_clip,release,release__oscilloscope_ground_clip
148_16062,148,535.4,7,1,['oscilloscope_probe_tip'],['take'],oscilloscope_probe_tip,take,take__oscilloscope_probe_tip
148_16357,148,545.233,4,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
148_16424,148,547.466,4,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
148_16560,148,552.0,4,1,['socket_2'],['decontact'],socket_2,decontact,decontact__socket_2
148_16687,148,556.233,9,1,['electric_screwdriver'],['take'],electric_screwdriver,take,take__electric_screwdriver
148_16984,148,566.133,5,1,['high_voltage_board'],['decontact'],high_voltage_board,decontact,decontact__high_voltage_board
148_17235,148,574.5,3,1,['socket_3'],['first_contact'],socket_3,first_contact,first_contact__socket_3
148_17255,148,575.166,3,1,['socket_3'],['decontact'],socket_3,decontact,decontact__socket_3
148_17329,148,577.633,5,1,['welder_station'],['first_contact'],welder_station,first_contact,first_contact__welder_station
148_17474,148,582.466,5,1,['welder_station'],['decontact'],welder_station,decontact,decontact__welder_station
148_18535,148,617.833,9,1,['pliers'],['release'],pliers,release,release__pliers
148_18651,148,621.7,9,1,['welder_probe_tip'],['release'],welder_probe_tip,release,release__welder_probe_tip
148_18991,148,633.033,5,1,['high_voltage_board'],['decontact'],high_voltage_board,decontact,decontact__high_voltage_board
148_19809,148,660.3,7,1,['welder_probe_tip'],['release'],welder_probe_tip,release,release__welder_probe_tip
148_19833,148,661.1,8,1,['high_voltage_board'],['first_contact'],high_voltage_board,first_contact,first_contact__high_voltage_board
148_19931,148,664.366,5,1,['pliers'],['release'],pliers,release,release__pliers
148_20327,148,677.566,4,1,['socket_3'],['decontact'],socket_3,decontact,decontact__socket_3
148_21357,148,711.9,8,1,['electric_screwdriver'],['decontact'],electric_screwdriver,decontact,decontact__electric_screwdriver
148_21361,148,712.033,2,1,['high_voltage_board'],['decontact'],high_voltage_board,decontact,decontact__high_voltage_board
148_21530,148,717.666,4,1,['socket_1'],['first_contact'],socket_1,first_contact,first_contact__socket_1
148_21537,148,717.9,4,1,['socket_1'],['decontact'],socket_1,decontact,decontact__socket_1
148_21665,148,722.166,5,1,['power_supply'],['first_contact'],power_supply,first_contact,first_contact__power_supply
148_21975,148,732.5,4,1,['power_supply'],['decontact'],power_supply,decontact,decontact__power_supply
148_22315,148,743.833,6,1,['high_voltage_board'],['decontact'],high_voltage_board,decontact,decontact__high_voltage_board
148_22401,148,746.7,6,1,['power_supply_cables'],['decontact'],power_supply_cables,decontact,decontact__power_supply_cables
148_22682,148,756.066,4,1,['socket_2'],['first_contact'],socket_2,first_contact,first_contact__socket_2
148_22687,148,756.233,4,1,['socket_2'],['decontact'],socket_2,decontact,decontact__socket_2
148_22844,148,761.466,6,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
148_22901,148,763.366,6,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
148_23261,148,775.366,6,1,['power_supply_cables'],['decontact'],power_supply_cables,decontact,decontact__power_supply_cables
148_23439,148,781.3,6,1,['oscilloscope_probe_tip'],['release'],oscilloscope_probe_tip,release,release__oscilloscope_probe_tip
148_23533,148,784.433,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
148_23800,148,793.333,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
148_24101,148,803.366,3,1,['oscilloscope'],['first_contact'],oscilloscope,first_contact,first_contact__oscilloscope
148_24125,148,804.166,3,1,['oscilloscope'],['decontact'],oscilloscope,decontact,decontact__oscilloscope
