frame_key,video_id,timestamp,num_objects_detected,num_interactions,interacting_objects,verbs
91_36445,91,1214.833,4,0,[],[]
91_36457,91,1215.233,3,0,[],[]
91_36481,91,1216.033,4,0,[],[]
91_36493,91,1216.433,3,0,[],[]
91_36745,91,1224.833,4,0,[],[]
91_36757,91,1225.233,4,0,[],[]
91_36769,91,1225.633,3,0,[],[]
91_36897,91,1229.9,3,0,[],[]
91_36909,91,1230.3,3,0,[],[]
91_36921,91,1230.7,3,0,[],[]
91_37133,91,1237.766,4,0,[],[]
91_37145,91,1238.166,4,0,[],[]
91_37157,91,1238.566,4,0,[],[]
91_37244,91,1241.466,4,0,[],[]
91_37256,91,1241.866,4,0,[],[]
91_37268,91,1242.266,4,0,[],[]
91_37334,91,1244.466,4,0,[],[]
91_37343,91,1244.766,4,0,[],[]
91_37346,91,1244.866,4,0,[],[]
91_37355,91,1245.166,4,0,[],[]
91_37358,91,1245.266,4,0,[],[]
91_37367,91,1245.566,4,0,[],[]
91_37559,91,1251.966,10,0,[],[]
91_37571,91,1252.366,10,0,[],[]
91_37583,91,1252.766,10,0,[],[]
91_37732,91,1257.733,8,0,[],[]
91_37740,91,1258.0,6,0,[],[]
91_37744,91,1258.133,8,0,[],[]
91_37752,91,1258.4,7,0,[],[]
91_37756,91,1258.533,6,0,[],[]
91_37764,91,1258.8,7,0,[],[]
91_37780,91,1259.333,9,0,[],[]
91_37792,91,1259.733,9,0,[],[]
91_37804,91,1260.133,9,0,[],[]
91_37828,91,1260.933,10,0,[],[]
91_37840,91,1261.333,9,0,[],[]
91_38185,91,1272.833,8,0,[],[]
91_38197,91,1273.233,6,0,[],[]
91_38209,91,1273.633,4,0,[],[]
91_38234,91,1274.466,4,0,[],[]
91_38246,91,1274.866,4,0,[],[]
91_38258,91,1275.266,4,0,[],[]
91_38301,91,1276.7,9,0,[],[]
91_38313,91,1277.1,4,0,[],[]
91_38324,91,1277.466,4,0,[],[]
91_38325,91,1277.5,4,0,[],[]
91_38336,91,1277.866,4,0,[],[]
91_38348,91,1278.266,4,0,[],[]
91_38769,91,1292.3,8,0,[],[]
91_38781,91,1292.7,8,0,[],[]
91_38793,91,1293.1,8,0,[],[]
91_38996,91,1299.866,6,0,[],[]
91_39008,91,1300.266,7,0,[],[]
91_39020,91,1300.666,8,0,[],[]
91_39089,91,1302.966,7,0,[],[]
91_39101,91,1303.366,14,0,[],[]
91_39113,91,1303.766,13,0,[],[]
91_39315,91,1310.5,8,0,[],[]
91_39327,91,1310.9,6,0,[],[]
91_39339,91,1311.3,9,0,[],[]
91_39581,91,1319.366,7,0,[],[]
91_39605,91,1320.166,7,0,[],[]
91_39844,91,1328.133,8,0,[],[]
91_39856,91,1328.533,7,0,[],[]
91_40328,91,1344.266,10,0,[],[]
91_40340,91,1344.666,10,0,[],[]
91_40352,91,1345.066,10,0,[],[]
91_40595,91,1353.166,10,0,[],[]
91_40607,91,1353.566,9,0,[],[]
91_40619,91,1353.966,3,0,[],[]
91_41682,91,1389.4,4,0,[],[]
91_41694,91,1389.8,4,0,[],[]
91_41703,91,1390.1,4,0,[],[]
91_41706,91,1390.2,4,0,[],[]
91_41715,91,1390.5,4,0,[],[]
91_41720,91,1390.666,4,0,[],[]
91_41727,91,1390.9,4,0,[],[]
91_41732,91,1391.066,4,0,[],[]
91_41744,91,1391.466,4,0,[],[]
91_41746,91,1391.533,4,0,[],[]
91_41758,91,1391.933,4,0,[],[]
91_41770,91,1392.333,4,0,[],[]
92_1125,92,37.5,4,0,[],[]
92_1137,92,37.9,4,0,[],[]
92_1144,92,38.133,4,0,[],[]
92_1149,92,38.3,4,0,[],[]
92_1156,92,38.533,4,0,[],[]
92_1162,92,38.733,4,0,[],[]
92_1168,92,38.933,4,0,[],[]
92_1174,92,39.133,4,0,[],[]
92_1184,92,39.466,4,0,[],[]
92_1186,92,39.533,4,0,[],[]
92_1196,92,39.866,4,0,[],[]
92_1208,92,40.266,4,0,[],[]
92_1643,92,54.766,11,0,[],[]
92_1655,92,55.166,11,0,[],[]
92_1667,92,55.566,11,0,[],[]
92_1680,92,56.0,11,0,[],[]
92_1692,92,56.4,12,0,[],[]
92_1704,92,56.8,12,0,[],[]
92_1739,92,57.966,13,0,[],[]
92_1751,92,58.366,9,0,[],[]
92_1763,92,58.766,10,0,[],[]
92_1817,92,60.566,10,0,[],[]
92_1821,92,60.7,10,0,[],[]
92_1829,92,60.966,10,0,[],[]
92_1833,92,61.1,10,0,[],[]
92_1841,92,61.366,10,0,[],[]
92_1845,92,61.5,10,0,[],[]
92_2088,92,69.6,9,0,[],[]
92_2112,92,70.4,8,0,[],[]
92_2328,92,77.6,9,0,[],[]
92_2340,92,78.0,9,0,[],[]
92_2352,92,78.4,9,0,[],[]
92_2902,92,96.733,10,0,[],[]
92_2914,92,97.133,10,0,[],[]
92_2926,92,97.533,10,0,[],[]
92_3124,92,104.133,9,0,[],[]
92_3136,92,104.533,9,0,[],[]
92_3148,92,104.933,9,0,[],[]
92_3407,92,113.566,7,0,[],[]
92_3419,92,113.966,7,0,[],[]
92_3431,92,114.366,7,0,[],[]
92_3546,92,118.2,11,0,[],[]
92_3558,92,118.6,9,0,[],[]
92_3570,92,119.0,9,0,[],[]
92_3622,92,120.733,7,0,[],[]
92_3634,92,121.133,7,0,[],[]
92_3646,92,121.533,6,0,[],[]
92_4137,92,137.9,9,0,[],[]
92_4149,92,138.3,4,0,[],[]
92_4161,92,138.7,4,0,[],[]
92_4321,92,144.033,6,0,[],[]
92_4333,92,144.433,6,0,[],[]
92_4345,92,144.833,5,0,[],[]
92_4736,92,157.866,4,0,[],[]
92_4748,92,158.266,4,0,[],[]
92_4760,92,158.666,4,0,[],[]
92_4928,92,164.266,12,0,[],[]
92_4939,92,164.633,12,0,[],[]
92_4951,92,165.033,12,0,[],[]
92_5012,92,167.066,12,0,[],[]
92_5024,92,167.466,12,0,[],[]
92_5030,92,167.666,12,0,[],[]
92_5036,92,167.866,12,0,[],[]
92_5042,92,168.066,12,0,[],[]
92_5054,92,168.466,12,0,[],[]
92_5178,92,172.6,11,0,[],[]
92_5190,92,173.0,11,0,[],[]
92_5202,92,173.4,11,0,[],[]
92_5477,92,182.566,7,0,[],[]
92_5489,92,182.966,5,0,[],[]
92_5501,92,183.366,4,0,[],[]
92_5585,92,186.166,4,0,[],[]
92_5597,92,186.566,4,0,[],[]
92_5609,92,186.966,4,0,[],[]
92_5655,92,188.5,6,0,[],[]
92_5665,92,188.833,4,0,[],[]
92_5667,92,188.9,4,0,[],[]
92_5677,92,189.233,4,0,[],[]
92_5679,92,189.3,4,0,[],[]
92_5689,92,189.633,4,0,[],[]
92_5811,92,193.7,14,0,[],[]
92_5823,92,194.1,14,0,[],[]
92_5835,92,194.5,13,0,[],[]
92_5940,92,198.0,13,0,[],[]
92_5952,92,198.4,13,0,[],[]
92_5964,92,198.8,12,0,[],[]
92_5991,92,199.7,12,0,[],[]
92_6003,92,200.1,12,0,[],[]
92_6006,92,200.2,11,0,[],[]
92_6015,92,200.5,11,0,[],[]
92_6018,92,200.6,12,0,[],[]
92_6026,92,200.866,13,0,[],[]
92_6030,92,201.0,13,0,[],[]
92_6038,92,201.266,12,0,[],[]
92_6050,92,201.666,10,0,[],[]
92_6628,92,220.933,10,0,[],[]
92_6640,92,221.333,11,0,[],[]
92_6652,92,221.733,11,0,[],[]
92_6897,92,229.9,10,0,[],[]
92_6909,92,230.3,12,0,[],[]
92_6921,92,230.7,12,0,[],[]
92_7526,92,250.866,11,0,[],[]
92_7538,92,251.266,10,0,[],[]
92_7550,92,251.666,8,0,[],[]
92_7603,92,253.433,10,0,[],[]
92_7615,92,253.833,10,0,[],[]
92_7627,92,254.233,10,0,[],[]
92_8090,92,269.666,12,0,[],[]
92_8102,92,270.066,12,0,[],[]
92_8114,92,270.466,12,0,[],[]
92_8165,92,272.166,13,0,[],[]
92_8177,92,272.566,13,0,[],[]
92_8187,92,272.9,14,0,[],[]
92_8189,92,272.966,14,0,[],[]
92_8199,92,273.3,10,0,[],[]
92_8211,92,273.7,12,0,[],[]
92_8314,92,277.133,11,0,[],[]
92_8326,92,277.533,10,0,[],[]
92_8338,92,277.933,11,0,[],[]
92_8539,92,284.633,11,0,[],[]
92_8551,92,285.033,12,0,[],[]
92_8563,92,285.433,11,0,[],[]
92_9033,92,301.1,9,0,[],[]
92_9045,92,301.5,6,0,[],[]
92_9051,92,301.7,5,0,[],[]
92_9057,92,301.9,5,0,[],[]
92_9063,92,302.1,5,0,[],[]
92_9075,92,302.5,5,0,[],[]
92_9148,92,304.933,9,0,[],[]
92_9160,92,305.333,6,0,[],[]
92_9172,92,305.733,6,0,[],[]
92_9577,92,319.233,5,0,[],[]
92_9589,92,319.633,5,0,[],[]
92_9601,92,320.033,5,0,[],[]
92_10088,92,336.266,9,0,[],[]
92_10100,92,336.666,7,0,[],[]
92_10112,92,337.066,4,0,[],[]
92_10289,92,342.966,9,0,[],[]
92_10301,92,343.366,7,0,[],[]
92_10313,92,343.766,9,0,[],[]
92_11065,92,368.833,8,0,[],[]
92_11077,92,369.233,8,0,[],[]
92_11089,92,369.633,11,0,[],[]
92_11179,92,372.633,8,0,[],[]
92_11191,92,373.033,9,0,[],[]
92_11203,92,373.433,9,0,[],[]
92_11687,92,389.566,11,0,[],[]
92_11699,92,389.966,11,0,[],[]
92_11711,92,390.366,9,0,[],[]
92_11899,92,396.633,8,0,[],[]
92_11911,92,397.033,9,0,[],[]
92_11923,92,397.433,9,0,[],[]
92_12693,92,423.1,9,0,[],[]
92_12705,92,423.5,9,0,[],[]
92_12717,92,423.9,9,0,[],[]
92_12789,92,426.3,12,0,[],[]
92_12801,92,426.7,11,0,[],[]
92_12813,92,427.1,11,0,[],[]
92_12850,92,428.333,9,0,[],[]
92_12862,92,428.733,10,0,[],[]
92_12874,92,429.133,10,0,[],[]
92_12914,92,430.466,12,0,[],[]
92_12926,92,430.866,12,0,[],[]
92_12931,92,431.033,12,0,[],[]
92_12938,92,431.266,12,0,[],[]
92_12943,92,431.433,12,0,[],[]
92_12955,92,431.833,12,0,[],[]
92_13089,92,436.3,13,0,[],[]
92_13101,92,436.7,10,0,[],[]
92_13113,92,437.1,6,0,[],[]
92_13257,92,441.9,5,0,[],[]
92_13269,92,442.3,5,0,[],[]
92_13281,92,442.7,5,0,[],[]
92_13327,92,444.233,9,0,[],[]
92_13339,92,444.633,6,0,[],[]
92_13340,92,444.666,6,0,[],[]
92_13351,92,445.033,5,0,[],[]
92_13352,92,445.066,5,0,[],[]
92_13364,92,445.466,5,0,[],[]
92_13469,92,448.966,9,0,[],[]
92_13481,92,449.366,9,0,[],[]
92_13493,92,449.766,10,0,[],[]
92_13654,92,455.133,7,0,[],[]
92_13666,92,455.533,7,0,[],[]
92_13678,92,455.933,7,0,[],[]
92_13856,92,461.866,7,0,[],[]
92_13868,92,462.266,7,0,[],[]
92_13880,92,462.666,8,0,[],[]
92_13957,92,465.233,9,0,[],[]
92_13969,92,465.633,8,0,[],[]
92_13981,92,466.033,8,0,[],[]
92_14004,92,466.8,8,0,[],[]
92_14016,92,467.2,8,0,[],[]
92_14028,92,467.6,7,0,[],[]
92_14160,92,472.0,7,0,[],[]
92_14172,92,472.4,6,0,[],[]
92_14184,92,472.8,8,0,[],[]
92_14377,92,479.233,7,0,[],[]
92_14389,92,479.633,6,0,[],[]
92_14606,92,486.866,6,0,[],[]
92_14618,92,487.266,7,0,[],[]
92_14630,92,487.666,7,0,[],[]
92_15360,92,512.0,4,0,[],[]
92_15372,92,512.4,4,0,[],[]
92_15879,92,529.3,4,0,[],[]
92_15891,92,529.7,4,0,[],[]
92_15903,92,530.1,4,0,[],[]
92_16034,92,534.466,10,0,[],[]
92_16046,92,534.866,10,0,[],[]
92_16058,92,535.266,10,0,[],[]
92_16075,92,535.833,10,0,[],[]
92_16087,92,536.233,9,0,[],[]
92_16099,92,536.633,9,0,[],[]
92_16238,92,541.266,9,0,[],[]
92_16250,92,541.666,9,0,[],[]
92_16262,92,542.066,9,0,[],[]
92_16263,92,542.1,9,0,[],[]
92_16275,92,542.5,9,0,[],[]
92_16287,92,542.9,9,0,[],[]
92_16392,92,546.4,6,0,[],[]
92_16404,92,546.8,6,0,[],[]
92_16416,92,547.2,8,0,[],[]
92_16648,92,554.933,9,0,[],[]
92_16660,92,555.333,4,0,[],[]
92_16672,92,555.733,4,0,[],[]
92_16696,92,556.533,4,0,[],[]
92_17044,92,568.133,8,0,[],[]
92_17056,92,568.533,6,0,[],[]
92_17068,92,568.933,4,0,[],[]
92_17074,92,569.133,3,0,[],[]
92_17086,92,569.533,3,0,[],[]
92_17098,92,569.933,4,0,[],[]
92_17280,92,576.0,6,0,[],[]
92_17292,92,576.4,6,0,[],[]
92_17304,92,576.8,8,0,[],[]
92_17418,92,580.6,8,0,[],[]
92_17430,92,581.0,8,0,[],[]
92_17442,92,581.4,8,0,[],[]
92_17699,92,589.966,9,0,[],[]
92_17711,92,590.366,9,0,[],[]
92_17723,92,590.766,9,0,[],[]
92_17776,92,592.533,4,0,[],[]
92_17788,92,592.933,3,0,[],[]
92_17800,92,593.333,3,0,[],[]
92_17824,92,594.133,3,0,[],[]
92_17836,92,594.533,3,0,[],[]
92_18042,92,601.4,4,0,[],[]
92_18054,92,601.8,4,0,[],[]
92_18066,92,602.2,4,0,[],[]
92_18193,92,606.433,3,0,[],[]
92_18205,92,606.833,3,0,[],[]
92_18217,92,607.233,3,0,[],[]
92_18405,92,613.5,7,0,[],[]
92_18417,92,613.9,5,0,[],[]
92_18429,92,614.3,8,0,[],[]
92_18632,92,621.066,9,0,[],[]
92_18644,92,621.466,8,0,[],[]
92_18656,92,621.866,9,0,[],[]
92_18750,92,625.0,3,0,[],[]
92_18762,92,625.4,3,0,[],[]
92_18774,92,625.8,3,0,[],[]
92_19092,92,636.4,3,0,[],[]
92_19104,92,636.8,3,0,[],[]
92_19116,92,637.2,3,0,[],[]
92_19265,92,642.166,6,0,[],[]
92_19277,92,642.566,7,0,[],[]
92_19289,92,642.966,9,0,[],[]
92_19472,92,649.066,4,0,[],[]
92_19484,92,649.466,4,0,[],[]
92_19491,92,649.7,4,0,[],[]
92_19496,92,649.866,3,0,[],[]
92_19503,92,650.1,3,0,[],[]
92_19515,92,650.5,3,0,[],[]
92_19871,92,662.366,4,0,[],[]
92_19883,92,662.766,3,0,[],[]
92_19895,92,663.166,3,0,[],[]
92_20359,92,678.633,3,0,[],[]
92_20371,92,679.033,4,0,[],[]
92_20383,92,679.433,4,0,[],[]
92_20659,92,688.633,3,0,[],[]
92_20671,92,689.033,3,0,[],[]
92_20683,92,689.433,3,0,[],[]
92_20968,92,698.933,4,0,[],[]
92_20980,92,699.333,3,0,[],[]
92_20992,92,699.733,3,0,[],[]
92_20997,92,699.9,3,0,[],[]
92_21009,92,700.3,3,0,[],[]
92_21021,92,700.7,3,0,[],[]
92_21344,92,711.466,3,0,[],[]
92_21356,92,711.866,3,0,[],[]
92_21368,92,712.266,3,0,[],[]
92_21671,92,722.366,3,0,[],[]
92_21683,92,722.766,3,0,[],[]
92_21695,92,723.166,4,0,[],[]
92_21696,92,723.2,4,0,[],[]
92_21708,92,723.6,3,0,[],[]
92_21720,92,724.0,3,0,[],[]
92_21986,92,732.866,4,0,[],[]
92_21998,92,733.266,4,0,[],[]
92_22010,92,733.666,3,0,[],[]
92_22089,92,736.3,3,0,[],[]
92_22101,92,736.7,3,0,[],[]
92_22113,92,737.1,4,0,[],[]
92_22482,92,749.4,4,0,[],[]
92_22494,92,749.8,4,0,[],[]
92_22506,92,750.2,4,0,[],[]
92_22566,92,752.2,4,0,[],[]
92_22578,92,752.6,4,0,[],[]
92_22590,92,753.0,4,0,[],[]
92_22886,92,762.866,9,0,[],[]
92_22898,92,763.266,6,0,[],[]
92_22910,92,763.666,8,0,[],[]
92_22964,92,765.466,6,0,[],[]
92_22976,92,765.866,8,0,[],[]
92_23005,92,766.833,7,0,[],[]
92_23017,92,767.233,8,0,[],[]
92_23029,92,767.633,8,0,[],[]
92_23151,92,771.7,8,0,[],[]
92_23163,92,772.1,8,0,[],[]
92_23175,92,772.5,10,0,[],[]
92_23282,92,776.066,7,0,[],[]
92_23294,92,776.466,5,0,[],[]
92_23306,92,776.866,4,0,[],[]
92_23309,92,776.966,4,0,[],[]
92_23321,92,777.366,4,0,[],[]
92_23333,92,777.766,3,0,[],[]
92_23401,92,780.033,4,0,[],[]
92_23412,92,780.4,4,0,[],[]
92_23413,92,780.433,4,0,[],[]
92_23424,92,780.8,4,0,[],[]
92_23425,92,780.833,3,0,[],[]
92_23436,92,781.2,3,0,[],[]
92_23557,92,785.233,11,0,[],[]
92_23569,92,785.633,9,0,[],[]
92_23581,92,786.033,10,0,[],[]
92_23714,92,790.466,3,0,[],[]
92_23726,92,790.866,4,0,[],[]
92_23738,92,791.266,4,0,[],[]
92_23865,92,795.5,5,0,[],[]
92_23877,92,795.9,5,0,[],[]
92_23889,92,796.3,5,0,[],[]
92_24156,92,805.2,6,0,[],[]
92_24168,92,805.6,8,0,[],[]
92_24171,92,805.7,8,0,[],[]
92_24180,92,806.0,8,0,[],[]
92_24183,92,806.1,8,0,[],[]
92_24195,92,806.5,8,0,[],[]
92_24359,92,811.966,11,0,[],[]
92_24371,92,812.366,10,0,[],[]
92_24383,92,812.766,10,0,[],[]
92_24510,92,817.0,9,0,[],[]
92_24522,92,817.4,11,0,[],[]
92_24534,92,817.8,11,0,[],[]
92_24656,92,821.866,11,0,[],[]
92_24668,92,822.266,6,0,[],[]
92_24671,92,822.366,6,0,[],[]
92_24680,92,822.666,5,0,[],[]
92_24683,92,822.766,5,0,[],[]
92_24695,92,823.166,5,0,[],[]
92_24751,92,825.033,13,0,[],[]
92_24763,92,825.433,10,0,[],[]
92_24775,92,825.833,7,0,[],[]
92_25388,92,846.266,6,0,[],[]
92_25400,92,846.666,6,0,[],[]
92_25412,92,847.066,6,0,[],[]
92_25770,92,859.0,8,0,[],[]
92_25794,92,859.8,8,0,[],[]
92_26034,92,867.8,7,0,[],[]
92_26046,92,868.2,7,0,[],[]
92_26058,92,868.6,8,0,[],[]
92_26818,92,893.933,9,0,[],[]
92_26830,92,894.333,9,0,[],[]
92_26842,92,894.733,9,0,[],[]
92_27022,92,900.733,10,0,[],[]
92_27034,92,901.133,9,0,[],[]
92_27046,92,901.533,9,0,[],[]
92_28030,92,934.333,9,0,[],[]
92_28042,92,934.733,9,0,[],[]
92_28054,92,935.133,9,0,[],[]
92_28159,92,938.633,8,0,[],[]
92_28171,92,939.033,8,0,[],[]
92_28183,92,939.433,9,0,[],[]
92_28194,92,939.8,11,0,[],[]
92_28206,92,940.2,10,0,[],[]
92_28218,92,940.6,11,0,[],[]
92_28325,92,944.166,10,0,[],[]
92_28337,92,944.566,9,0,[],[]
92_28349,92,944.966,8,0,[],[]
92_28457,92,948.566,6,0,[],[]
92_28469,92,948.966,6,0,[],[]
92_28481,92,949.366,6,0,[],[]
92_28539,92,951.3,10,0,[],[]
92_28551,92,951.7,5,0,[],[]
92_28553,92,951.766,4,0,[],[]
92_28563,92,952.1,5,0,[],[]
92_28565,92,952.166,5,0,[],[]
92_28577,92,952.566,5,0,[],[]
92_28766,92,958.866,9,0,[],[]
92_28778,92,959.266,14,0,[],[]
92_28790,92,959.666,12,0,[],[]
92_28871,92,962.366,10,0,[],[]
92_28883,92,962.766,10,0,[],[]
92_28895,92,963.166,10,0,[],[]
92_29209,92,973.633,10,0,[],[]
92_29220,92,974.0,9,0,[],[]
92_29221,92,974.033,9,0,[],[]
92_29232,92,974.4,8,0,[],[]
92_29233,92,974.433,8,0,[],[]
92_29244,92,974.8,8,0,[],[]
92_29257,92,975.233,9,0,[],[]
92_29269,92,975.633,10,0,[],[]
92_29281,92,976.033,10,0,[],[]
92_29343,92,978.1,10,0,[],[]
92_29355,92,978.5,9,0,[],[]
92_29367,92,978.9,9,0,[],[]
92_29478,92,982.6,9,0,[],[]
92_29490,92,983.0,8,0,[],[]
92_29502,92,983.4,7,0,[],[]
92_29988,92,999.6,7,0,[],[]
92_30000,92,1000.0,7,0,[],[]
92_30012,92,1000.4,9,0,[],[]
92_30242,92,1008.066,8,0,[],[]
92_30253,92,1008.433,8,0,[],[]
92_30254,92,1008.466,8,0,[],[]
92_30265,92,1008.833,9,0,[],[]
92_30266,92,1008.866,9,0,[],[]
92_30270,92,1009.0,9,0,[],[]
92_30277,92,1009.233,9,0,[],[]
92_30282,92,1009.4,9,0,[],[]
92_30294,92,1009.8,6,0,[],[]
92_30326,92,1010.866,9,0,[],[]
92_30338,92,1011.266,6,0,[],[]
92_30350,92,1011.666,6,0,[],[]
92_31092,92,1036.4,9,0,[],[]
92_31104,92,1036.8,8,0,[],[]
92_31116,92,1037.2,8,0,[],[]
92_31404,92,1046.8,9,0,[],[]
92_31416,92,1047.2,8,0,[],[]
92_31419,92,1047.3,8,0,[],[]
92_31428,92,1047.599,8,0,[],[]
92_31431,92,1047.7,8,0,[],[]
92_31443,92,1048.099,9,0,[],[]
92_31498,92,1049.933,11,0,[],[]
92_31510,92,1050.333,11,0,[],[]
92_31522,92,1050.733,10,0,[],[]
92_31780,92,1059.333,8,0,[],[]
92_31792,92,1059.733,8,0,[],[]
92_31804,92,1060.133,8,0,[],[]
92_31890,92,1063.0,10,0,[],[]
92_31902,92,1063.4,9,0,[],[]
92_31914,92,1063.8,8,0,[],[]
92_31942,92,1064.733,10,0,[],[]
92_31954,92,1065.133,10,0,[],[]
92_31966,92,1065.533,10,0,[],[]
92_32082,92,1069.4,8,0,[],[]
92_32094,92,1069.8,8,0,[],[]
92_32106,92,1070.2,8,0,[],[]
92_32159,92,1071.966,6,0,[],[]
92_32171,92,1072.366,5,0,[],[]
92_32183,92,1072.766,5,0,[],[]
92_32357,92,1078.566,6,0,[],[]
92_32369,92,1078.966,7,0,[],[]
92_32380,92,1079.333,6,0,[],[]
92_32381,92,1079.366,7,0,[],[]
92_32392,92,1079.733,7,0,[],[]
92_32404,92,1080.133,6,0,[],[]
92_32747,92,1091.566,8,0,[],[]
92_32759,92,1091.966,7,0,[],[]
92_32771,92,1092.366,6,0,[],[]
92_32867,92,1095.566,5,0,[],[]
92_32879,92,1095.966,5,0,[],[]
92_32891,92,1096.366,5,0,[],[]
92_32947,92,1098.233,6,0,[],[]
92_32959,92,1098.633,6,0,[],[]
92_32971,92,1099.033,5,0,[],[]
92_33005,92,1100.166,7,0,[],[]
92_33017,92,1100.566,7,0,[],[]
92_33029,92,1100.966,6,0,[],[]
92_33484,92,1116.133,9,0,[],[]
92_33496,92,1116.533,8,0,[],[]
92_33508,92,1116.933,9,0,[],[]
92_33585,92,1119.5,7,0,[],[]
92_33596,92,1119.866,4,0,[],[]
92_33597,92,1119.9,4,0,[],[]
92_33608,92,1120.266,4,0,[],[]
92_33609,92,1120.3,5,0,[],[]
92_33620,92,1120.666,4,0,[],[]
92_33799,92,1126.633,7,0,[],[]
92_33811,92,1127.033,6,0,[],[]
92_33823,92,1127.433,5,0,[],[]
92_34120,92,1137.333,5,0,[],[]
92_34132,92,1137.733,5,0,[],[]
92_34144,92,1138.133,5,0,[],[]
92_34270,92,1142.333,10,0,[],[]
92_34282,92,1142.733,9,0,[],[]
92_34294,92,1143.133,11,0,[],[]
92_34464,92,1148.8,10,0,[],[]
92_34476,92,1149.2,10,0,[],[]
92_34488,92,1149.6,10,0,[],[]
92_34556,92,1151.866,10,0,[],[]
92_34568,92,1152.266,10,0,[],[]
92_34578,92,1152.6,10,0,[],[]
92_34580,92,1152.666,10,0,[],[]
92_34590,92,1153.0,10,0,[],[]
92_34602,92,1153.4,10,0,[],[]
92_34840,92,1161.333,5,0,[],[]
92_34851,92,1161.7,4,0,[],[]
92_34852,92,1161.733,4,0,[],[]
92_34863,92,1162.1,4,0,[],[]
92_34864,92,1162.133,4,0,[],[]
92_34875,92,1162.5,3,0,[],[]
92_35035,92,1167.833,3,0,[],[]
92_35047,92,1168.233,3,0,[],[]
92_35059,92,1168.633,3,0,[],[]
92_35399,92,1179.966,9,0,[],[]
92_35411,92,1180.366,10,0,[],[]
92_35423,92,1180.766,8,0,[],[]
92_35730,92,1191.0,10,0,[],[]
92_35742,92,1191.4,9,0,[],[]
92_35754,92,1191.8,10,0,[],[]
92_35897,92,1196.566,5,0,[],[]
92_35909,92,1196.966,3,0,[],[]
92_35919,92,1197.3,3,0,[],[]
92_35921,92,1197.366,3,0,[],[]
92_35931,92,1197.7,3,0,[],[]
92_35943,92,1198.1,3,0,[],[]
92_36202,92,1206.733,6,0,[],[]
92_36214,92,1207.133,4,0,[],[]
92_36226,92,1207.533,3,0,[],[]
92_36314,92,1210.466,2,0,[],[]
92_36326,92,1210.866,2,0,[],[]
92_36338,92,1211.266,2,0,[],[]
92_36683,92,1222.766,10,0,[],[]
92_36695,92,1223.166,10,0,[],[]
92_36707,92,1223.566,10,0,[],[]
92_36729,92,1224.3,6,0,[],[]
92_36741,92,1224.7,3,0,[],[]
92_36753,92,1225.1,3,0,[],[]
92_36758,92,1225.266,3,0,[],[]
92_36770,92,1225.666,3,0,[],[]
92_36782,92,1226.066,3,0,[],[]
92_37019,92,1233.966,5,0,[],[]
92_37031,92,1234.366,4,0,[],[]
92_37043,92,1234.766,3,0,[],[]
92_37118,92,1237.266,3,0,[],[]
92_37130,92,1237.666,3,0,[],[]
92_37142,92,1238.066,3,0,[],[]
92_37541,92,1251.366,3,0,[],[]
92_37553,92,1251.766,3,0,[],[]
92_37565,92,1252.166,3,0,[],[]
92_37589,92,1252.966,5,0,[],[]
92_37601,92,1253.366,3,0,[],[]
92_37855,92,1261.833,5,0,[],[]
92_37867,92,1262.233,4,0,[],[]
92_37879,92,1262.633,3,0,[],[]
92_37956,92,1265.2,3,0,[],[]
92_37968,92,1265.6,3,0,[],[]
92_37980,92,1266.0,3,0,[],[]
92_38227,92,1274.233,5,0,[],[]
92_38239,92,1274.633,3,0,[],[]
92_38251,92,1275.033,3,0,[],[]
92_38289,92,1276.3,5,0,[],[]
92_38301,92,1276.7,5,0,[],[]
92_38313,92,1277.1,5,0,[],[]
92_38568,92,1285.6,4,0,[],[]
92_38580,92,1286.0,4,0,[],[]
92_38592,92,1286.4,3,0,[],[]
92_38634,92,1287.8,3,0,[],[]
92_38646,92,1288.2,3,0,[],[]
92_38658,92,1288.6,3,0,[],[]
92_38958,92,1298.6,4,0,[],[]
92_38970,92,1299.0,3,0,[],[]
92_38982,92,1299.4,3,0,[],[]
92_38988,92,1299.6,3,0,[],[]
92_39000,92,1300.0,3,0,[],[]
92_39012,92,1300.4,3,0,[],[]
92_39267,92,1308.9,5,0,[],[]
92_39279,92,1309.3,4,0,[],[]
92_39291,92,1309.7,4,0,[],[]
92_39356,92,1311.866,3,0,[],[]
92_39368,92,1312.266,3,0,[],[]
92_39380,92,1312.666,3,0,[],[]
92_39752,92,1325.066,4,0,[],[]
92_39764,92,1325.466,3,0,[],[]
92_39776,92,1325.866,3,0,[],[]
92_39782,92,1326.066,3,0,[],[]
92_39794,92,1326.466,4,0,[],[]
92_39806,92,1326.866,4,0,[],[]
92_40026,92,1334.2,7,0,[],[]
92_40038,92,1334.6,3,0,[],[]
92_40050,92,1335.0,3,0,[],[]
92_40114,92,1337.133,3,0,[],[]
92_40126,92,1337.533,3,0,[],[]
92_40138,92,1337.933,3,0,[],[]
92_40372,92,1345.733,5,0,[],[]
92_40384,92,1346.133,5,0,[],[]
92_40396,92,1346.533,5,0,[],[]
92_40523,92,1350.766,5,0,[],[]
92_40535,92,1351.166,5,0,[],[]
92_40547,92,1351.566,5,0,[],[]
92_40604,92,1353.466,5,0,[],[]
92_40615,92,1353.833,4,0,[],[]
